# Giacomo Fidone Davide Grande Bruno Limon
# Pending-Name
# ML-CUP22
# Submission Date 23/01/2023
284,22.755186,-26.70128
285,5.652689,-24.573097
286,10.617232,-30.785814
287,4.645024,-18.363083
288,7.817492,-28.497526
289,8.464043,-28.971285
290,19.944305,-27.813484
291,4.9267383,-25.573727
292,4.393379,-17.982624
293,16.005617,-29.328758
294,20.624565,-27.355259
295,11.0486,-30.636751
296,10.223639,-30.637373
297,4.9320593,-25.61618
298,4.97831,-25.803762
299,23.207523,-26.538147
300,19.617811,-28.247408
301,15.137282,-29.346989
302,21.602545,-26.900404
303,4.3630395,-24.706007
304,4.8488445,-26.175993
305,20.203587,-27.875698
306,5.2265215,-25.646563
307,5.090645,-25.814175
308,11.112787,-30.379356
309,9.398886,-30.02397
310,4.482275,-23.219519
311,5.583825,-26.248901
312,12.484887,-30.678158
313,20.153433,-27.764349
314,6.145309,-26.839973
315,4.39966,-22.102978
316,11.597192,-30.997149
317,12.123502,-30.74098
318,4.4598365,-18.036465
319,4.1237864,-21.13627
320,4.5824537,-25.777048
321,21.292799,-27.167027
322,4.429058,-18.477991
323,23.093529,-26.463272
324,4.5008183,-22.518055
325,22.105913,-26.967043
326,11.994976,-30.901392
327,16.397684,-28.91195
328,4.7977805,-17.454
329,13.063736,-30.495218
330,23.001951,-26.780386
331,11.649496,-30.500044
332,6.7848854,-27.344711
333,4.784808,-24.126148
334,6.3240366,-27.22521
335,8.272316,-29.139648
336,21.169838,-26.941343
337,5.114677,-20.512182
338,15.29669,-30.508984
339,4.262343,-24.66135
340,5.4088306,-26.151724
341,4.389388,-24.037783
342,4.3489165,-18.737843
343,4.1687894,-22.198002
344,21.662909,-26.779127
345,4.6671844,-24.515806
346,4.468194,-15.686465
347,14.892307,-29.620182
348,20.364752,-27.237318
349,4.489449,-18.292528
350,19.878307,-27.843754
351,14.136002,-29.928177
352,4.4021626,-22.574478
353,9.639025,-29.669306
354,4.6196027,-18.010574
355,18.528576,-28.24219
356,15.975629,-29.234135
357,9.142385,-29.642246
358,4.3429866,-21.730616
359,16.864569,-28.785875
360,4.5846376,-25.342436
361,15.396912,-29.74718
362,23.199001,-26.93512
363,4.9239173,-24.41037
364,4.644918,-23.509956
365,12.642072,-30.106274
366,21.636099,-26.792122
367,23.995708,-25.996883
368,11.133759,-31.07531
369,14.334088,-29.38548
370,14.163639,-29.761473
371,4.351355,-18.588272
372,10.432574,-29.739489
373,9.301868,-30.078587
374,5.8474145,-27.363726
375,18.12395,-28.474676
376,13.1405325,-30.154215
377,4.4031425,-20.448603
378,4.398507,-17.850185
379,9.837768,-30.539244
380,4.6606236,-16.465405
381,4.5959435,-24.048376
382,16.127535,-28.86124
383,13.429218,-30.06156
384,21.029022,-27.125626
385,4.3381343,-20.383873
386,4.197195,-23.447605
387,20.097334,-27.38061
388,8.219154,-28.721727
389,4.8394628,-22.710335
390,5.4052715,-23.232124
391,16.434166,-29.315971
392,5.168965,-25.106676
393,4.8055515,-18.906147
394,5.261633,-25.749102
395,14.2531395,-30.114325
396,14.119555,-29.920162
397,8.819327,-29.099726
398,13.551634,-29.987497
399,4.865522,-25.277433
400,5.2420425,-26.194824
401,5.9901967,-26.42656
402,9.142038,-29.50879
403,4.1972055,-22.024973
404,12.12635,-30.704271
405,21.630884,-26.779701
406,4.388532,-23.096746
407,21.421207,-26.845285
408,9.70053,-30.587112
409,10.4228735,-30.469418
410,22.096525,-27.040201
411,5.275186,-24.911928
412,4.670715,-17.09828
413,23.126171,-26.418245
414,4.62186,-24.18453
415,6.2685876,-25.927324
416,22.316795,-26.355574
417,16.477863,-28.953865
418,6.585885,-27.253193
419,22.489698,-26.314428
420,16.714163,-29.100607
421,14.329741,-29.986883
422,6.25919,-26.447395
423,13.173056,-30.44514
424,4.667339,-24.31632
425,10.954283,-30.770739
426,17.172592,-28.79537
427,15.01655,-28.972713
428,4.7311416,-24.283485
429,21.266891,-26.908894
430,4.4006333,-18.445482
431,22.184227,-26.932886
432,19.184814,-28.140757
433,10.23449,-30.523993
434,4.9001703,-24.772379
435,12.577499,-31.295036
436,16.656881,-29.347286
437,10.156667,-30.849989
438,16.071661,-29.054665
439,13.355183,-30.649157
440,15.997802,-29.30249
441,16.17909,-29.285538
442,19.003256,-27.946297
443,9.008288,-29.37223
444,21.779215,-26.678047
445,16.529911,-29.005896
446,11.508326,-29.892952
447,6.636896,-28.062468
448,23.015638,-26.67848
449,4.748517,-19.771904
450,24.269783,-26.81206
451,10.177231,-30.175726
452,5.5869436,-26.396528
453,5.6175756,-26.32059
454,8.416081,-29.008099
455,13.20496,-30.449596
456,16.18143,-29.2844
457,22.32392,-26.44586
458,4.587459,-17.775873
459,4.612434,-21.454
460,4.790177,-24.103191
461,5.076122,-20.588484
462,4.7488585,-15.357369
463,4.7435875,-21.490284
464,11.83708,-30.839432
465,4.553911,-17.911943
466,22.03459,-27.007988
467,9.4271965,-29.888111
468,11.32382,-30.376648
469,4.338115,-22.053776
470,10.334934,-30.530762
471,15.576431,-29.335562
472,5.6024776,-25.19247
473,10.372998,-30.077637
474,6.2733216,-27.316805
475,4.407839,-24.782305
476,21.596645,-27.25805
477,4.572662,-24.223598
478,19.896233,-27.695751
479,21.311525,-27.480463
480,14.15713,-29.62751
481,7.259238,-28.749905
482,4.5005035,-17.289423
483,17.5623,-28.611128
484,19.721561,-27.949654
485,4.718913,-16.946281
486,4.370628,-20.327436
487,4.715875,-16.143143
488,4.318087,-23.711285
489,4.435904,-19.42992
490,15.852455,-29.53197
491,21.181236,-27.216974
492,19.753717,-27.803804
493,22.429466,-27.033365
494,21.710077,-27.465572
495,15.873026,-29.533539
496,12.163321,-30.57604
497,10.351502,-30.575188
498,18.707895,-28.07438
499,4.398609,-22.004704
500,4.2499747,-19.232136
501,4.544265,-22.470377
502,8.454513,-28.641754
503,16.465763,-29.221596
504,12.828641,-30.299356
505,11.719919,-31.175121
506,20.896355,-27.157084
507,20.170898,-27.672548
508,4.8623877,-24.98542
509,16.322561,-28.516117
510,8.195403,-29.203209
511,21.474745,-26.812433
512,11.329165,-31.225845
513,4.363711,-23.134768
514,7.4470334,-27.83936
515,10.404448,-30.895678
516,20.351711,-27.135994
517,13.518683,-30.06392
518,10.78497,-30.68825
519,4.2604327,-20.09775
520,4.5541167,-16.606325
521,11.359026,-31.195066
522,6.7021656,-27.685211
523,4.5509186,-24.591553
524,19.58448,-28.2411
525,16.279787,-29.558578
526,17.152666,-28.869589
527,10.976681,-30.865307
528,4.4853096,-19.139492
529,16.572264,-28.995163
